1406987910,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,s3-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,s4-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,s4-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,s4-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,s5-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,s5-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987910,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987911,s3,0.00,89.91,89.91,90,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1406987911,s1-eth1,1223396.00,27324.00,1250720.00,27324,1223396,414.00,414.00,828.00,414,414,0.00,0.00,0,0
1406987911,s1-eth3,20724.00,974588.00,995312.00,974588,20724,314.00,330.00,644.00,330,314,0.00,0.00,0,0
1406987911,s1-eth2,6690.00,305086.00,311776.00,305086,6690,101.00,103.00,204.00,103,101,0.00,0.00,0,0
1406987911,s4,0.00,90.00,90.00,90,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1406987911,s2-eth1,974588.00,20724.00,995312.00,20724,974588,330.00,314.00,644.00,314,330,0.00,0.00,0,0
1406987911,s2-eth3,14916.00,705046.00,719962.00,705046,14916,226.00,239.00,465.00,239,226,0.00,0.00,0,0
1406987911,s2-eth2,5898.00,272504.00,278402.00,272504,5898,89.00,92.00,181.00,92,89,0.00,0.00,0,0
1406987911,s5,0.00,90.00,90.00,90,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1406987911,s3-eth1,705046.00,14916.00,719962.00,14916,705046,239.00,226.00,465.00,226,239,0.00,0.00,0,0
1406987911,s3-eth3,9108.00,435504.00,444612.00,435504,9108,138.00,148.00,286.00,148,138,0.00,0.00,0,0
1406987911,s3-eth2,5898.00,269542.00,275440.00,269542,5898,89.00,91.00,180.00,91,89,0.00,0.00,0,0
1406987911,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987911,lo,1440.00,1440.00,2880.00,1440,1440,15.00,15.00,30.00,15,15,0.00,0.00,0,0
1406987911,s1,0.00,90.00,90.00,90,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1406987911,s4-eth1,435504.00,9108.00,444612.00,9108,435504,148.00,138.00,286.00,138,148,0.00,0.00,0,0
1406987911,s4-eth3,4512.00,210302.00,214814.00,210302,4512,68.00,71.00,139.00,71,68,0.00,0.00,0,0
1406987911,s4-eth2,4752.00,222240.00,226992.00,222240,4752,72.00,76.00,148.00,76,72,0.00,0.00,0,0
1406987911,s2,0.00,90.00,90.00,90,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1406987911,s5-eth1,210302.00,4512.00,214814.00,4512,210302,71.00,68.00,139.00,68,71,0.00,0.00,0,0
1406987911,s5-eth2,4512.00,210302.00,214814.00,210302,4512,68.00,71.00,139.00,71,68,0.00,0.00,0,0
1406987911,total,3627286.00,3683588.00,7310874.00,3683588,3627286,2382.00,2401.00,4783.00,2401,2382,0.00,0.00,0,0
1406987912,s3,0.00,180.00,180.00,180,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1406987912,s1-eth1,1226358.00,27348.00,1253706.00,27348,1226358,415.00,414.00,829.00,414,415,0.00,0.00,0,0
1406987912,s1-eth3,21012.00,980512.00,1001524.00,980512,21012,318.00,332.00,650.00,332,318,0.00,0.00,0,0
1406987912,s1-eth2,6516.00,302124.00,308640.00,302124,6516,98.00,102.00,200.00,102,98,0.00,0.00,0,0
1406987912,s4,0.00,180.00,180.00,180,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1406987912,s2-eth1,980512.00,21012.00,1001524.00,21012,980512,332.00,318.00,650.00,318,332,0.00,0.00,0,0
1406987912,s2-eth3,14808.00,693198.00,708006.00,693198,14808,224.00,235.00,459.00,235,224,0.00,0.00,0,0
1406987912,s2-eth2,6318.00,284352.00,290670.00,284352,6318,95.00,96.00,191.00,96,95,0.00,0.00,0,0
1406987912,s5,0.00,180.00,180.00,180,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1406987912,s3-eth1,693198.00,14808.00,708006.00,14808,693198,235.00,224.00,459.00,224,235,0.00,0.00,0,0
1406987912,s3-eth3,8736.00,405884.00,414620.00,405884,8736,132.00,138.00,270.00,138,132,0.00,0.00,0,0
1406987912,s3-eth2,6252.00,287314.00,293566.00,287314,6252,94.00,97.00,191.00,97,94,0.00,0.00,0,0
1406987912,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1406987912,lo,2880.00,2880.00,5760.00,2880,2880,30.00,30.00,60.00,30,30,0.00,0.00,0,0
1406987912,s1,0.00,180.00,180.00,180,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1406987912,s4-eth1,405884.00,8736.00,414620.00,8736,405884,138.00,132.00,270.00,132,138,0.00,0.00,0,0
1406987912,s4-eth3,4734.00,213264.00,217998.00,213264,4734,71.00,72.00,143.00,72,71,0.00,0.00,0,0
1406987912,s4-eth2,4182.00,192620.00,196802.00,192620,4182,63.00,66.00,129.00,66,63,0.00,0.00,0,0
1406987912,s2,0.00,180.00,180.00,180,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1406987912,s5-eth1,213264.00,4734.00,217998.00,4734,213264,72.00,71.00,143.00,71,72,0.00,0.00,0,0
1406987912,s5-eth2,4734.00,213264.00,217998.00,213264,4734,71.00,72.00,143.00,72,71,0.00,0.00,0,0
1406987912,total,3599388.00,3652950.00,7252338.00,3652950,3599388,2388.00,2409.00,4797.00,2409,2388,0.00,0.00,0,0
1406987913,s3,0.00,140.00,140.00,140,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1406987913,s1-eth1,1223306.00,27258.00,1250564.00,27258,1223306,413.00,413.00,826.00,413,413,0.00,0.00,0,0
1406987913,s1-eth3,20794.00,974568.00,995362.00,974568,20794,315.00,330.00,645.00,330,315,0.00,0.00,0,0
