1407042746.259504,204
1407042746.272840,205
1407042746.285226,206
1407042746.297391,207
1407042746.309529,206
1407042746.321662,206
1407042746.333781,208
1407042746.345989,208
1407042746.358279,207
1407042746.370890,208
1407042746.383694,209
1407042746.396346,210
1407042746.408946,209
1407042746.421418,209
1407042746.433919,210
1407042746.446214,211
1407042746.458460,210
1407042746.470825,211
1407042746.483131,211
1407042746.495478,213
1407042746.507951,213
1407042746.520571,212
1407042746.533258,213
1407042746.545970,213
1407042746.558451,215
1407042746.570930,214
1407042746.583389,214
1407042746.596040,215
1407042746.608605,216
1407042746.621342,217
1407042746.633963,216
1407042746.646541,216
1407042746.659242,217
1407042746.672043,218
1407042746.685299,219
1407042746.697915,218
1407042746.710374,218
1407042746.723231,220
1407042746.735678,220
1407042746.748150,219
1407042746.760759,220
1407042746.773503,220
1407042746.786193,222
1407042746.798862,222
1407042746.811474,221
1407042746.824246,222
1407042746.837158,222
1407042746.849838,224
1407042746.862578,223
1407042746.874561,223
1407042746.886465,224
1407042746.899162,225
1407042746.912115,226
1407042746.925104,225
1407042746.937789,225
1407042746.950324,226
1407042746.962847,227
1407042746.975519,226
1407042746.988126,227
1407042747.000697,227
1407042747.013141,229
1407042747.025812,229
1407042747.038331,228
1407042747.050885,229
1407042747.063497,229
1407042747.075956,231
1407042747.088299,230
1407042747.101549,230
1407042747.114079,231
1407042747.126016,232
1407042747.138026,233
1407042747.150024,232
1407042747.161818,232
1407042747.173817,234
1407042747.185647,234
1407042747.197957,233
1407042747.210184,234
1407042747.222557,235
1407042747.234927,236
1407042747.247377,235
1407042747.260199,235
1407042747.272809,236
1407042747.285407,237
1407042747.297842,236
1407042747.310347,237
1407042747.322753,237
1407042747.335174,239
1407042747.347622,239
1407042747.360093,238
1407042747.373527,239
1407042747.386144,239
1407042747.398641,241
1407042747.411139,240
1407042747.423661,240
1407042747.436189,241
1407042747.448796,242
1407042747.461546,243
1407042747.474234,242
1407042747.486871,242
1407042747.500174,243
1407042747.512800,244
1407042747.525398,245
1407042747.537727,244
1407042747.550147,244
1407042747.562558,246
1407042747.575758,246
1407042747.588467,245
1407042747.601213,246
1407042747.613940,246
1407042747.626627,248
1407042747.639268,248
1407042747.651849,247
1407042747.664524,248
1407042747.678048,248
1407042747.690890,250
1407042747.703692,250
1407042747.716537,249
1407042747.729279,250
1407042747.742330,250
1407042747.754682,252
1407042747.766575,251
1407042747.778871,251
1407042747.791280,252
1407042747.803551,253
1407042747.815644,254
1407042747.827797,253
1407042747.840669,253
1407042747.852304,255
1407042747.865276,255
1407042747.878238,254
1407042747.891172,255
1407042747.904189,255
1407042747.916973,257
1407042747.929825,257
1407042747.942805,256
1407042747.955841,257
1407042747.968851,257
1407042747.981760,259
1407042747.994623,259
1407042748.007329,258
1407042748.020159,259
1407042748.033084,259
1407042748.045825,261
1407042748.058677,261
1407042748.071387,260
1407042748.084928,261
1407042748.097797,261
1407042748.110508,263
1407042748.123385,263
1407042748.136355,262
1407042748.149277,263
1407042748.162060,263
1407042748.174769,265
1407042748.187572,265
1407042748.200369,264
1407042748.213119,265
1407042748.226040,265
1407042748.238727,267
1407042748.251545,267
1407042748.264343,266
1407042748.277191,267
1407042748.290066,267
1407042748.302757,269
1407042748.315278,268
1407042748.328056,268
1407042748.340054,269
1407042748.353208,270
1407042748.365782,271
1407042748.378007,270
1407042748.390293,270
1407042748.402419,272
1407042748.414640,272
1407042748.427492,271
1407042748.439700,272
1407042748.451931,272
1407042748.464805,274
1407042748.477281,273
1407042748.489492,273
1407042748.501695,274
1407042748.513944,275
1407042748.526986,276
1407042748.539264,275
1407042748.551575,275
1407042748.564127,277
1407042748.576691,277
1407042748.589268,276
1407042748.601934,277
1407042748.614466,277
1407042748.627205,279
1407042748.640190,279
1407042748.652991,278
1407042748.665612,279
1407042748.678357,279
1407042748.690669,281
1407042748.703427,280
1407042748.716046,280
1407042748.728999,281
1407042748.740734,282
1407042748.754004,283
1407042748.766382,282
1407042748.778656,282
1407042748.791252,283
1407042748.803863,284
1407042748.816051,283
1407042748.828050,284
1407042748.841061,284
1407042748.853270,286
1407042748.866252,286
1407042748.879147,285
1407042748.891955,286
1407042748.905038,286
1407042748.918384,288
1407042748.931074,288
1407042748.943819,287
1407042748.956761,288
1407042748.969617,288
1407042748.982391,290
1407042748.995148,290
1407042749.007937,289
1407042749.020718,290
1407042749.033491,290
1407042749.046106,292
1407042749.058832,291
1407042749.071762,291
1407042749.084635,292
1407042749.098432,292
1407042749.111144,294
1407042749.123970,294
1407042749.136715,293
1407042749.149408,294
1407042749.162069,294
1407042749.174667,296
1407042749.187266,295
1407042749.199906,295
1407042749.212648,296
1407042749.225224,297
1407042749.237894,298
1407042749.251037,297
1407042749.263774,297
1407042749.276672,298
1407042749.289417,299
1407042749.302095,300
1407042749.314669,299
1407042749.327266,299
1407042749.339933,300
1407042749.352555,301
1407042749.365250,300
1407042749.377802,301
1407042749.390267,301
1407042749.402744,303
1407042749.415139,303
1407042749.427592,302
1407042749.440157,303
1407042749.452773,303
1407042749.465247,305
1407042749.477734,304
1407042749.490238,304
1407042749.502803,305
1407042749.515460,306
1407042749.528364,307
1407042749.540849,306
1407042749.552903,306
1407042749.565610,308
1407042749.577725,308
1407042749.589843,307
1407042749.602760,308
1407042749.614796,308
1407042749.626875,310
1407042749.638939,309
1407042749.651314,309
1407042749.663861,310
1407042749.676501,311
1407042749.688689,310
1407042749.701560,311
1407042749.714006,311
1407042749.725909,313
1407042749.738107,313
1407042749.750698,312
1407042749.763300,313
1407042749.776106,313
1407042749.788775,315
1407042749.801655,314
1407042749.814329,314
1407042749.827239,315
1407042749.840122,316
1407042749.853093,317
1407042749.865874,316
1407042749.878652,316
1407042749.891411,317
1407042749.904203,318
1407042749.917067,319
1407042749.929880,318
1407042749.942670,318
1407042749.955554,319
1407042749.968395,320
1407042749.981338,321
1407042749.994046,320
1407042750.006797,320
1407042750.019776,321
1407042750.032717,322
1407042750.046225,323
1407042750.058990,322
1407042750.071703,322
1407042750.084606,323
1407042750.097416,324
1407042750.110241,325
1407042750.122951,324
1407042750.135702,324
1407042750.148567,325
1407042750.161379,326
1407042750.174201,327
1407042750.186920,326
1407042750.199795,326
1407042750.212914,327
1407042750.225966,328
1407042750.238775,329
1407042750.251542,328
1407042750.264357,328
1407042750.277238,329
1407042750.289984,330
1407042750.302722,331
1407042750.315452,330
1407042750.328228,330
1407042750.341133,331
1407042750.353903,332
1407042750.366853,331
1407042750.379753,332
1407042750.392609,332
1407042750.405485,333
1407042750.418042,334
1407042750.430606,333
1407042750.443232,334
1407042750.455983,334
1407042750.468726,336
1407042750.481557,336
1407042750.494273,335
1407042750.507059,336
1407042750.519728,336
1407042750.532491,338
1407042750.545377,338
1407042750.558212,337
1407042750.570954,338
1407042750.583934,338
1407042750.597043,340
1407042750.610014,340
1407042750.622690,339
1407042750.635482,340
1407042750.648393,340
1407042750.661169,342
1407042750.674010,342
1407042750.686567,341
1407042750.698024,342
1407042750.711308,343
1407042750.724051,344
1407042750.736061,343
1407042750.749085,343
1407042750.761825,344
1407042750.774531,345
1407042750.786891,346
1407042750.799206,345
1407042750.811611,345
1407042750.824130,347
1407042750.837045,347
1407042750.849345,346
1407042750.861405,347
1407042750.874116,347
1407042750.886379,349
1407042750.898598,348
1407042750.910830,348
1407042750.923649,349
1407042750.935950,350
1407042750.948489,351
1407042750.960981,350
1407042750.973447,350
1407042750.985905,352
1407042750.998340,352
1407042751.010763,351
